,ticker,cik
4095,tpvg,1580345
4096,conn,1223389
4097,zixi,855612
4098,pkoh,76282
4099,trc,96869
4100,lsea,1721386
4101,cio,1593222
4102,bfz,1137391
4103,infu,1337013
4104,rrbi,1071236
4105,onct,1260990
4106,msgm,1821175
4107,fuse,1807846
4108,urgn,1668243
4109,muj,1053988
4110,jfin,1743102
4111,aef,846676
4112,rmgb,1820143
4113,nsco,1709682
4114,spfr,1825079
4115,spfi,1163668
4116,pbyi,1401667
4117,fsrv,1785424
4118,clpt,1285550
4119,tsia,1826000
4120,nexi,1538210
4121,dzsi,1101680
4122,sbr,710752
4123,clfd,796505
4124,sgc,95574
4125,hook,1760542
4126,hear,1493761
4127,legh,1436208
4128,ftcv,1829328
4129,invu,862651
4130,fcac,1816233
4131,afib,1522860
4132,ztr,836412
4133,,1074769
4134,hoft,1077688
4135,ncmi,1377630
4136,crge,1277250
4137,mcb,1476034
4138,djco,783412
4139,bhb,743367
4140,blct,1791278
4141,graf,1845457
4142,advv,1698519
4143,mhn,1038186
4144,cap,1722438
4145,mpaa,918251
4146,mreo,1719714
4147,vpg,1487952
4148,hcmc,844856
4149,dnk,1785154
4150,eex,1579214
4151,meip,1262104
4152,cswc,17313
4153,hymc,1718405
4154,vhc,1082324
4155,htbi,1538263
4156,deh,1812173
4157,npa,1780312
4158,yac,1815302
4159,chs,897429
4160,ssti,1351636
4161,otlk,1649989
4162,faii,1815849
4163,cue,1645460
4164,dgica,800457
4165,wuyi,1687065
4166,repx,1001614
4167,llnw,1391127
4168,kirk,1056285
4169,gmbt,1836190
4170,nbev,1579823
4171,ccne,736772
4172,ocx,1642380
4173,wtba,1166928
4174,twnd,1814215
4175,miy,890393
4176,hffg,1680873
4177,gnty,1058867
4178,bsrr,1130144
4179,eqbk,1227500
4180,bkrp,1580095
4181,ta,1378453
4182,cbah,1828723
4183,min,826735
4184,opt,1815620
4185,leju,1596856
4186,rbb,1499422
4187,vstm,1526119
4188,slcr,1826553
4189,clmt,1340122
4190,sprb,1683553
4191,gbli,1494904
4192,qtnt,1596946
4193,ppgh,1826333
4194,jcic,1822312
4195,cstr,1676479
4196,mbii,1441693
4197,anip,1023024
4198,hpf,1189740
4199,sqz,1604477
4200,nisn,1603993
4201,etb,1308927
4202,sien,1551693
4203,wsr,1175535
4204,sftw,1753539
4205,rsva,1828318
4206,lctx,876343
4207,flmn,1703785
4208,sgu,1002590
4209,pdac,1821317
4210,fly,1407298
4211,dmyi,1824920
4212,afb,1162027
4213,expc,1779128
4214,asa,1230869
4215,ozsc,1679817
4216,jfu,1619544
4217,tufn,1757399
4218,pmx,1181506
4219,raac,1824734
4220,eto,1281926
4221,gain,1321741
4222,imcc,1792030
4223,ibex,1720420
4224,camp,730255
4225,hcar,1824846
4226,prtg,1095435
4227,biox,1769484
4228,btnb,1831236
4229,nodk,1681206
4230,vrca,1660334
4231,piai,1819175
4232,glo,1350869
4233,xoma,791908
4234,swbk,1829730
4235,trtk,1560905
4236,gtxmq,1735707
4237,mcbs,1747068
4238,frx,1826889
4239,tlis,1584751
4240,mvbf,1277902
4241,natr,275053
4242,surf,1718108
4243,grbx,1419275
4244,evi,65312
4245,prsr,1825473
4246,tffp,1733413
4247,codx,1692415
4248,cznc,810958
4249,fbio,1429260
4250,stxb,1499453
4251,ooma,1327688
4252,osbc,357173
4253,imnm,1472012
4254,jri,1539337
4255,gut,1080720
4256,cdak,1659352
4257,hmco,1829042
4258,crdf,1213037
4259,oncr,1671818
4260,edd,1388141
4261,ois,1121484
4262,lpi,1528129
4263,ebtc,1018399
4264,bym,1181187
4265,ctso,1175151
4266,xpoa,1821742
4267,gwrs,1434728
4268,dssi,1761940
4269,uan,1425292
4270,msb,65172
4271,sfst,1090009
4272,uxin,1729173
4273,pmm,844790
4274,muds,1820727
4275,pnnt,1383414
4276,nh,1566469
4277,bdsi,1103021
4278,powl,80420
4279,ello,946394
4280,altg,1759824
4281,nev,1469392
4282,trns,99302
4283,bkt,832327
4284,amrk,1591588
4285,rm,1519401
4286,glsi,1799788
4287,ecc,1604174
4288,hawel,46207
4289,fbrx,1419041
4290,ftft,1066923
4291,altu,1822366
4292,pfl,1244183
4293,taco,1585583
4294,jro,1289213
4295,gss,903571
4296,aenz,1572621
4297,jaggf,1333849
4298,hayn,858655
4299,rtto,1646576
4300,flnt,1460329
4301,csse,1679063
4302,dsm,855887
4303,pavm,1624326
4304,cmcm,1597835
4305,vyne,1566044
4306,vra,1495320
4307,fdus,1513363
4308,jpdyy,1615026
4309,irs,933267
4310,fc,886206
4311,ncz,1227857
4312,mta,1722606
4313,agle,1636282
4314,ngvc,1547459
4315,soac,1798562
4316,bxc,1301787
4317,htpa,1828817
4318,bvh,315858
4319,amnb,741516
4320,itmr,1613170
4321,bgfv,1156388
4322,tti,844965
4323,frgi,1534992
4324,mcr,851170
4325,nlst,1282631
4326,nmtr,1551986
4327,bsn,1815805
4328,oia,835333
4329,psac,1805521
4330,pmf,1140392
4331,tast,809248
4332,bbcp,1703956
4333,ubx,1463361
4334,spke,1606268
4335,alus,1781115
4336,dgns,1827075
4337,ibio,1420720
4338,fulc,1680581
4339,nak,1164771
4340,rfi,891290
4341,athx,1368148
4342,asg,786035
4343,axu,1364128
4344,soly,1548187
4345,mmt,809173
4346,rmm,1771226
4347,lhc,1824153
4348,rvi,1735184
4349,gpac,1831979
4350,qh,1781193
4351,artna,863110
4352,nmci,1707210
4353,lchd,1715433
4354,sona,1325670
4355,ffa,1291334
4356,gfn,1342287
4357,igic,1794338
4358,sor,91847
4359,scpl,1760717
4360,litb,1523836
4361,aout,1808997
4362,rpla,1763731
4363,apyx,719135
4364,tk,911971
4365,enfa,1828972
4366,ufpt,914156
4367,inbk,1562463
4368,vmd,1729149
4369,dspg,915778
4370,biio,1575420
4371,gtyh,1682325
4372,hysr,1481028
4373,gxgx,1752828
4374,stic,1819574
4375,jgh,1615905
4376,beem,1398805
4377,fof,1375340
4378,prtk,1178711
4379,dbtx,1656536
4380,mtrx,866273
4381,plm,866028
4382,tzps,1823481
4383,avnw,1377789
4384,care,1829576
4385,smbc,916907
4386,stim,1227636
4387,tyme,1537917
4388,smbk,1038773
4389,fpi,1591670
4390,zest,1437491
4391,tei,909112
4392,livx,1491419
4393,splp,1452857
4394,jvczy,1534648
4395,aht,1232582
4396,fngr,1602409
4397,rcky,895456
4398,ipha,1598599
4399,abus,1447028
4400,luna,1239819
4401,loop,1504678
4402,crnt,1119769
4403,civb,944745
4404,aeye,1362190
4405,peo,216851
4406,ccac,1794621
4407,vih,1820302
4408,rdhl,1553846
4409,fldm,1162194
4410,apto,882361
4411,btu,1064728
4412,klaq,1823323
4413,iea,1652362
4414,ftiv,1777835
4415,ble,1176194
4416,ston,1753886
4417,myj,884216
4418,vlgea,103595
4419,eot,1454741
4420,tinv,1820144
4421,tlys,1524025
4422,ivan,1819142
4423,nnax,1132509
4424,men,844172
4425,inbt,1657803
4426,hyi,1497186
4427,ptsi,798287
4428,gpm,1310709
4429,ppta,1526243
4430,cbay,1042074
4431,erc,1227073
4432,nvec,724910
4433,ipldp,52485
4434,ins,320340
4435,evc,1109116
4436,ardc,1515324
4437,lcut,874396
4438,sunw,1172631
4439,mson,880432
4440,ampe,1411906
4441,puyi,1750264
4442,mcbc,1053584
4443,vtru,1805012
4444,iaca,1821018
4445,nebc,1826018
4446,kldi,1752474
4447,clvr,1819615
4448,clii,1821159
4449,leu,1065059
4450,lbti,1384135
4451,rlgt,1171155
4452,nl,72162
4453,ceix,1710366
4454,kinz,1820875
4455,ftsi,1529463
4456,nnbr,918541
4457,cpsr,1805087
4458,pcq,1140411
4459,tisi,318833
4460,vtgn,1411685
4461,usas,1286973
4462,ueps,1041514
4463,smsi,948708
4464,cspr,1598674
4465,swet,1828914
4466,hrtg,1598665
4467,wnw,1787803
4468,eac,1832765
4469,tkat,1491487
4470,smmf,811808
4471,fiv,1687081
4472,cdzi,727273
4473,ader,1822912
4474,srac,1781162
4475,mg,1436126
4476,thtx,1512717
4477,hofv,1708176
4478,ccb,1437958
4479,eyes,1266806
4480,srt,1031029
4481,nwpx,1001385
4482,imux,1280776
4483,trvn,1429560
4484,wtrh,1653247
4485,txcb,1006840
4486,sund,1171838
4487,ctac,1824577
4488,cvlg,928658
4489,atax,1059142
4490,fnlc,765207
4491,pcyo,276720
4492,plpc,80035
4493,nxtc,1661059
4494,svfc,1837240
4495,cem,1488775
4496,lsf,1650696
4497,blu,1259942
4498,noa,1368519
4499,eigr,1305253
4500,lndc,1005286
4501,cogt,1622229
4502,apcx,1070050
4503,psf,1498612
4504,virx,1061027
4505,cvgi,1290900
4506,fiii,1784168
4507,vinc,1796129
4508,lnd,1499849
4509,dsx,1318885
4510,tekk,1822027
4511,acv,1636289
4512,ptvca,9346
4513,ghl,1282977
4514,uihc,1401521
4515,mec,1766368
4516,cia,24090
4517,glad,1143513
4518,infi,1113148
4519,aone,1816613
4520,acrdf,1762359
4521,lokb,1821769
4522,redu,1712178
4523,poetf,1437424
4524,hbcp,1436425
4525,eskyf,1010559
4526,nmy,897424
4527,trch,1431959
4528,silc,916793
4529,kzr,1645666
4530,svok,1828672
4531,rcs,916183
4532,oacb,1820931
4533,cru,1825497
4534,fst,1815737
4535,brt,14846
4536,fct,1282850
4537,tmq,1543418
4538,catn,1632275
4539,asaq,1819510
4540,bgh,1521404
4541,hlah,1826814
4542,nr,71829
4543,shmp,1465470
4544,utmd,706698
4545,ds,1175483
4546,gsaq,1823707
4547,whf,1552198
4548,seel,1017491
4549,seovf,1491434
4550,agmh,1705402
4551,scor,1158172
4552,ags,1593548
4553,kio,1515940
4554,hbmd,1390162
4555,ksmt,1814824
4556,dcrb,1716583
4557,lmrk,1615346
4558,crsa,1723648
4559,pbfs,1769663
4560,emf,809708
4561,plg,1095052
4562,empw,1822928
4563,mvt,897269
4564,itic,720858
4565,hpx,1809353
4566,wilc,1030997
4567,pfis,1056943
4568,mqt,887394
4569,glre,1385613
4570,fei,1556336
4571,onds,1646188
4572,hchc,1006837
4573,eypt,1314102
4574,egan,1066194
4575,mtac,1826667
4576,cto,23795
4577,myc,882152
4578,crmd,1410098
4579,fgna,1818502
4580,cnty,911147
4581,dbo,1383058
4582,esca,33488
4583,gte,1273441
4584,ezpw,876523
4585,aspl,1819516
4586,rice,1823766
4587,atto,1606457
4588,kmf,1500096
4589,chn,845379
4590,pwfl,1774170
4591,nmm,1415921
4592,borr,1715497
4593,viao,1769116
4594,svfb,1837238
4595,lmnr,1342423
4596,alpn,1626199
4597,ddlx,1643194
4598,ngl,1504461
4599,krus,1772177
4600,gf,858706
4601,kmph,1434647
4602,immr,1058811
4603,bivi,1580149
4604,drio,1533998
4605,vpv,895528
4606,bkn,894242
4607,gmbl,1451448
4608,expr,1483510
4609,gpl,1300050
4610,nbh,1178839
4611,slgl,1684693
4612,mixt,1576914
4613,safly,1538028
4614,eman,1046995
4615,lovv,1605780
4616,casi,895051
4617,cmpi,1651431
4618,fcbp,1716697
4619,idba,1824036
4620,pgsvy,902053
4621,nsh,1816017
4622,gpx,70415
4623,fdbc,1098151
4624,wia,1254370
4625,dbl,1525201
4626,tyg,1268533
4627,ucl,1775898
4628,fmao,792966
4629,mue,1071899
4630,cfac,1818644
4631,fbnk,1511198
4632,anh,1047884
4633,gpp,1635650
4634,rtpz,1828105
4635,ontx,1130598
4636,zeus,917470
4637,mepw,1627452
4638,aitx,1498148
4639,acev,1813658
4640,rrd,29669
4641,pds,1013605
4642,itrm,1659323
4643,aqms,1621832
4644,ovid,1636651
4645,crbp,1595097
4646,niobf,1512228
4647,grtx,1563577
4648,sb,1434754
4649,resn,1579910
4650,npv,897421
4651,xers,1346302
4652,prog,1580063
4653,caba,1759138
4654,lcap,1802450
4655,pcsb,1691337
4656,cerc,1534120
4657,evm,1177161
4658,gik,1802749
4659,akic,1826574
4660,pck,1170300
4661,nxp,883618
4662,orrcf,1390352
4663,irmd,1325618
4664,fvt,1824434
4665,dbdr,1823144
4666,ssss,1509470
4667,mict,854800
4668,ncna,1709626
4669,actg,934549
4670,cnlhn,23426
4671,ewlu,1517498
4672,sbg,1816708
4673,sv,1822966
4674,prqr,1612940
4675,cece,3197
4676,pke,76267
4677,cslt,1433714
4678,nhhs,1503707
4679,lhaa,1841948
4680,dakt,915779
4681,crhm,1461119
4682,sbt,1680379
4683,cntg,1757097
4684,ivc,742112
4685,valu,717720
4686,fsbw,1530249
4687,nath,69733
4688,arbg,1823826
4689,blts,1827328
4690,nxq,885733
4691,scvx,1794717
4692,mav,1258943
4693,nca,818851
4694,vii,1826011
4695,clxt,1705843
4696,hzn,1637655
4697,tbnk,1447051
4698,bgt,1287480
4699,aveo,1325879
4700,ajx,1614806
4701,mhi,1223026
4702,nuo,878200
4703,kmda,1567529
4704,lrmr,1374690
4705,mci,275694
4706,mhld,1412100
4707,drtt,1340476
4708,ruhn,1753268
4709,ostr,1834226
4710,phd,1305767
4711,ftf,1233087
4712,gldg,1538847
4713,shac,1820160
4714,cnf,1733868
4715,nrim,1163370
4716,tlsa,1723069
4717,neti,1587264
4718,leaf,1365038
4719,rei,1384195
4720,gfasy,1389207
4721,spxx,1338561
4722,flxs,37472
4723,cbnk,1419536
4724,supv,1517399
4725,lbph,1832168
4726,cinr,1575051
4727,mnov,1226616
4728,mfm,801961
4729,srga,1760173
4730,reemf,1419806
4731,oeg,1108967
4732,acnb,715579
4733,kor,1507964
4734,iti,350868
4735,bhr,1574085
4736,ttoo,1492674
4737,ayro,1086745
4738,tsi,809559
4739,mgu,1326390
4740,pht,1166258
4741,acac,1823878
4742,tipt,1393726
4743,bfi,1723580
4744,jof,859796
4745,gau,1377757
4746,tmkr,1821606
4747,arya,1808805
4748,hrzn,1487428
4749,afcg,1822523
4750,tcda,1595585
4751,epwr,1825720
4752,gtii,356590
4753,ormp,1176309
4754,jhd,1666735
4755,sar,1377936
4756,aku,1776197
4757,tgan,1715768
4758,lci,57725
4759,fins,1745059
4760,mdca,876883
4761,iif,916618
4762,jrs,1158289
4763,odc,74046
4764,cato,18255
4765,emx,1285786
4766,brbs,842717
4767,hcaq,1833769
4768,ckpt,1651407
4769,gdo,1472341
4770,vreof,1771706
4771,vist,1762506
4772,vcvc,1821595
4773,lptv,1643988
4774,uk,1821424
4775,mulg,1629665
4776,logc,1664106
4777,brg,1442626
4778,fsii,1822711
4779,bgr,1306550
4780,lego,1820272
4781,ptzh,1627469
4782,xtnt,1453593
4783,dmb,1565381
4784,hbb,1709164
4785,mlss,855683
4786,pvbc,1778784
4787,glbd,1524829
4788,at,1419242
4789,etx,1563696
4790,mtt,1454021
4791,tlc,1722890
4792,asln,1722926
4793,fen,1284940
4794,cas,1822309
4795,wlfc,1018164
4796,nept,1401395
4797,uryl,1652842
4798,obsv,1685316
4799,mark,1368365
4800,pfhd,1630856
4801,pkbk,1315399
4802,xgn,1274737
4803,tsbk,1046050
4804,gaia,1089872
4805,adms,1328143
4806,oca,1827669
4807,nuw,1450445
4808,dlca,1831928
4809,emo,1517518
4810,jagx,1585608
4811,dwin,1812360
4812,tschy,1614483
4813,ctxr,1506251
4814,watt,1575793
4815,evf,1070732
4816,ggt,921671
4817,rcar,1016708
4818,vtn,883265
4819,agtc,1273636
4820,latn,1766146
4821,quad,1481792
4822,orrf,826154
4823,anpcy,1620678
4824,stks,1399520
4825,vhaq,1823857
4826,opti,1557340
4827,tmts,1822553
4828,thm,1134115
4829,oesx,1409375
4830,gnln,1743745
4831,ocn,873860
4832,dhy,1061353
4833,gpja,41091
4834,edn,1395213
4835,bcbp,1228454
4836,bkcc,1326003
4837,lgi,1278211
4838,urg,1375205
4839,gwgh,1522690
4840,pvac,77159
4841,anvs,1477845
4842,izea,1495231
4843,sj,1753673
4844,exfo,1116284
4845,novn,1467154
4846,ctic,891293
4847,strs,885508
4848,rnwk,1046327
4849,suns,1508171
4850,pcb,1423869
4851,mrmd,1522767
4852,bset,10329
4853,hbio,1123494
4854,gmlp,1415916
4855,scm,1551901
4856,osmt,1739426
4857,belfa,729580
4858,agfy,1800637
4859,gnss,924383
4860,petx,1509190
4861,fund,825202
4862,nhs,1487610
4863,pfbi,887919
4864,edap,1041934
4865,flc,1245648
4866,mogu,1743971
4867,inlb,1500123
4868,gwac,1819989
4869,ltrn,1763950
4870,renn,1509223
4871,gstx,1497649
4872,xyf,1725033
4873,mrkr,1094038
4874,inse,1615063
4875,nksh,796534
4876,airg,1272842
4877,emkr,808326
4878,lake,798081
4879,atlo,1132651
4880,enlv,1596812
4881,pzc,1181504
4882,jce,1385763
4883,kvhi,1007587
4884,evg,1287498
4885,nrp,1171486
4886,stal,1614556
4887,lode,1120970
4888,srra,1290149
4889,bctg,1819133
4890,jco,1686142
4891,fvcb,1675644
4892,mbio,1680048
4893,aft,1502573
4894,ehi,1228509
4895,rdvt,1720116
4896,ocg,1776067
4897,plx,1006281
4898,amr,1704715
4899,svra,1160308
4900,hsaq,1814114
4901,scd,1270131
4902,vtvt,1641489
4903,nwfl,1013272
4904,scpe,1764301
4905,nml,1562051
4906,fbiz,1521951
4907,cvcy,1127371
4908,ide,1417802
4909,bblg,1419554
4910,lcnb,1074902
4911,nbn,811831
4912,tgrf,1551286
4913,ciso,1777319
4914,fxe,1328598
4915,weys,106532
4916,kxin,1713539
4917,inve,1036044
4918,bmtm,1568385
4919,sbbp,1634432
4920,hqi,1140102
4921,mlp,63330
4922,czfs,739421
4923,tela,1561921
4924,fuaiy,1132571
4925,nhic,1805385
4926,rwbyf,1744345
4927,lyts,763532
4928,eq,1746466
4929,aaoi,1158114
4930,saii,1816048
4931,evgn,1574565
4932,cpsh,814676
4933,kuke,1809158
4934,igi,1462586
4935,mtnb,1582554
4936,cveo,1590584
4937,unty,920427
4938,frbk,834285
4939,ivh,1568292
4940,smed,898770
4941,paqc,1830531
4942,evfm,1618835
4943,cidm,1173204
4944,alco,3545
4945,tusk,1679268
4946,mhd,1034665
4947,eod,1386067
4948,ihit,1682811
4949,oiim,1095348
4950,efl,1701167
4951,ktyb,1000232
4952,emp,66901
4953,thca,1773087
4954,dhf,1057861
4955,iin,88790
4956,istr,1602658
4957,zkin,1687451
4958,gsmg,1738758
4959,vbf,5094
4960,tmrc,1445942
4961,smti,714256
4962,bwfg,1505732
4963,shsp,1506439
4964,slgg,1621672
4965,zyne,1621443
4966,dsac,1823466
4967,pmvc,1807765
4968,fdeu,1646109
4969,gnpx,1595248
4970,grx,1391437
4971,tmdi,840551
4972,enx,1177162
4973,cih,1749797
4974,gnrs,1790665
4975,insi,30125
4976,koss,56701
4977,plxp,1497504
4978,gix,1770141
4979,mpb,879635
4980,pays,1496443
4981,gsv,1321847
4982,kf,748691
4983,cmls,1058623
4984,xcur,1698530
4985,dfns,1777946
4986,hurc,315374
4987,boch,702513
4988,liqt,1307579
4989,mrcc,1512931
4990,nsl,1093428
4991,enj,71508
4992,next,1612720
4993,samg,1549966
4994,tvac,1820566
4995,kulr,1662684
4996,ycbd,1644903
4997,crecf,1478035
4998,hyre,1713832
4999,fll,891482
5000,pim,830622
5001,arec,1590715
5002,gcbc,1070524
5003,imv,1734768
5004,pcom,1204413
5005,jtd,1397173
5006,aif,1526697
5007,spok,1289945
5008,nxr,888411
5009,fve,1159281
5010,bcml,1730984
5011,glg,1556266
5012,inb,1395057
5013,id,1698113
5014,sqns,1383395
5015,eht,1665817
5016,cwco,928340
5017,cplp,1392326
5018,pmts,1641614
5019,fust,1636051
5020,mxf,65433
5021,pstl,1759774
5022,stg,1723935
5023,inka,1826671
5024,mdna,1807983
5025,mtcr,1634379
5026,tcfc,855874
5027,abeo,318306
5028,cgro,1799611
5029,oncs,1444307
5030,sgoc,1412095
5031,hqda,1304730
5032,nsrcf,1302084
5033,vygr,1640266
5034,fkwl,722572
5035,opp,1678130
5036,ffmgf,1641229
5037,nro,1261166
5038,inmb,1711754
5039,hyb,825345
5040,wism,1756640
5041,cofs,803164
5042,wrap,1702924
5043,acrx,1427925
5044,twn,804123
5045,eldn,1404281
5046,tsoi,1419051
5047,zdge,1667313
5048,wmc,1465885
5049,shbi,1035092
5050,acp,1503290
5051,bwg,1504545
5052,gnft,1757064
5053,bsl,1486298
5054,kin,1561743
5055,mist,1408443
5056,sic,1723866
5057,fgovf,1064052
5058,bgio,1691433
5059,tci,733590
5060,glq,1316463
5061,oxsq,1259429
5062,cdr,761648
5063,mhh,1437226
5064,cfms,1305773
5065,dbb,1383084
5066,snfca,318673
5067,wneb,1157647
5068,goro,1160791
5069,ifrx,1708688
5070,aryd,1838821
5071,ueec,1096938
5072,axla,1633070
5073,slct,1263762
5074,myfw,1327607
5075,blsa,1823200
5076,nen,746514
5077,cala,1496671
5078,pbt,319654
5079,osg,75208
5080,rnet,1162112
5081,ggm,1551949
5082,fif,1513789
5083,aptx,1674365
5084,nymx,1018735
5085,nm,1333172
5086,tnp,1166663
5087,lmpx,1731727
5088,mrge,1623360
5089,wkey,1738699
5090,chma,1339469
5091,bny,1137390
5092,genc,64472
5093,sjt,319655
5094,fhs,1786182
5095,seco,1633441
5096,ymtx,1445283
5097,stsa,1692830
5098,wrn,1364125
5099,culp,723603
5100,adma,1368514
5101,nbse,1173281
5102,htbx,1476963
5103,pfd,868578
5104,optn,1494650
5105,farm,34563
5106,ipa,1715925
5107,iii,1371489
5108,metc,1687187
5109,flux,1083743
5110,fstr,352825
5111,coms,1178727
5112,scph,1604950
5113,pxlw,1040161
5114,cnce,1367920
5115,abgi,1833764
5116,htoo,1819794
5117,tara,1359931
5118,batl,1282648
5119,swkh,1089907
5120,chmg,763563
5121,groy,1834026
5122,inod,903651
5123,rgco,1069533
5124,baos,1811216
5125,esxb,1323648
5126,seav,1763660
5127,pana,1828989
5128,zvo,1305323
5129,raca,1811764
5130,dmac,1401040
5131,rbtk,1594204
5132,uti,1261654
5133,pmbc,1109546
5134,atbpf,1583682
5135,hrow,1360214
5136,mpa,891038
5137,brpm,1839360
5138,vel,1692376
5139,cmct,908311
5140,je,1538789
5141,mdwt,355379
5142,fccy,1141807
5143,ccnc,1641398
5144,cix,1049606
5145,fenc,1211583
5146,spi,1210618
5147,capa,1816431
5148,ctk,1734262
5149,rmbi,1767837
5150,pdlb,1703489
5151,hlan,844959
5152,sncr,1131554
5153,hlyk,1680139
5154,th,1712189
5155,xspa,1410428
5156,esq,1531031
5157,nmrd,1602078
5158,lazy,1721741
5159,ship,1448397
5160,linc,1286613
5161,aqst,1398733
5162,eton,1710340
5163,celc,1603454
5164,niq,1564584
5165,myf,882153
5166,byrn,1354866
5167,ft,833040
5168,cxxif,831609
5169,ictsf,1010134
5170,cbh,1701809
5171,teaf,1704299
5172,anix,715446
5173,pypd,1611842
5174,trec,7039
5175,asmb,1426800
5176,fcap,1070296
5177,aleaf,1754664
5178,cvly,806279
5179,caas,1157762
5180,tedu,1592560
5181,mitt,1514281
5182,kshb,1604627
5183,immp,1506184
5184,isr,728387
5185,ocax,1820175
5186,dla,1101396
5187,glto,1800315
5188,basi,720154
5189,msd,904112
5190,htzgq,1657853
5191,jdd,1255821
5192,optt,1378140
5193,qli,1779578
5194,enob,1527728
5195,jwel,1805594
5196,cybe,768411
5197,strt,933034
5198,aih,1757143
5199,rdi,716634
5200,agrx,1261249
5201,dgl,1383055
5202,levl,1412707
5203,cffi,913341
5204,mmnff,1776932
5205,enz,316253
5206,vnrx,93314
5207,evbn,842518
5208,gsit,1126741
5209,ecf,793040
5210,essa,1382230
5211,aunff,1507713
5212,jhs,759866
5213,atos,1488039
5214,fnwb,1556727
5215,dmf,839122
5216,isba,842517
5217,omeg,1832010
5218,mfin,1000209
5219,sgam,1820201
5220,bgx,1504234
5221,lyra,1327273
5222,glyc,1253689
5223,cbio,1124105
5224,flac,1828326
5225,fxy,1353613
5226,atxg,1650101
5227,tsq,1499832
5228,hie,1519505
5229,mlac,1807594
5230,imra,1672619
5231,gbnh,1735948
5232,cmcl,766011
5233,ayla,1797336
5234,essc,1760683
5235,orn,1402829
5236,gne,1528356
5237,alsk,1089511
5238,krmd,704440
5239,naz,892992
5240,psti,1158780
5241,sifi,1500213
5242,eusg,1832505
5243,pwod,716605
5244,dpw,896493
5245,fcuv,1590418
5246,gleo,1784851
5247,bfra,1712641
5248,itrg,1722387
5249,inf,1522807
5250,cik,810766
5251,fsfg,1435508
5252,tzoo,1133311
5253,bpts,1768946
5254,ptn,911216
5255,sybx,1527599
5256,chuc,1134765
5257,phge,1739174
5258,vwtr,830122
5259,racb,1819724
5260,chmi,1571776
5261,mrln,1260968
5262,fgbi,1408534
5263,orgs,1460602
5264,wbqnl,1785494
5265,smtx,1108320
5266,very,1575434
5267,fmn,1199004
5268,iga,1332943
5269,znog,1131312
5270,idty,1534154
5271,ccm,1472072
5272,pei,77281
5273,mhf,830487
5274,piivx,1557265
5275,lomlf,1509397
5276,aspu,1487198
5277,pbpb,1195734
5278,laix,1742056
5279,zuus,1687926
5280,pbts,1754323
5281,wwr,839470
5282,ebmt,1478454
5283,asys,720500
5284,bta,1343793
5285,visl,1565228
5286,mrbk,1750735
5287,bsvn,1746129
5288,actx,1096950
5289,csbr,771856
5290,pfo,882071
5291,usdp,1610682
5292,idn,1040896
5293,trx,1173643
5294,jpt,1679033
5295,gceh,748790
5296,wea,1163792
5297,hepa,1583771
5298,ctvz,794929
5299,hil,1287808
5300,xflt,1703079
5301,hglb,1622148
5302,avgr,1506928
5303,mcmj,1785592
5304,asc,1577437
5305,ytra,1516899
5306,opbk,1722010
5307,aezs,1113423
5308,cee,860489
5309,smlp,1549922
5310,frtg,1602813
5311,ger,1612875
5312,oncy,1129928
5313,eml,31107
5314,atcx,1751143
5315,riv,1501072
5316,dmo,1478102
5317,fury,1514597
5318,mkd,1758736
5319,when,943535
5320,asrt,1808665
5321,bcv,9521
5322,xfor,1501697
5323,gray,1534133
5324,scyx,1178253
5325,bfin,1303942
5326,mfnc,36506
5327,plbc,1168455
5328,bmtx,1725872
5329,evoa,728447
5330,pola,1622345
5331,ddmx,1828957
5332,dnif,1059213
5333,sup,95552
5334,ae,2178
5335,gnca,1457612
5336,xin,1398453
5337,earn,1560672
5338,eyen,1682639
5339,vvpr,1681348
5340,rvsb,1041368
5341,usio,1088034
5342,svbi,868271
5343,fcco,932781
